Order ID,Product ID,SKU ID,Category,Quantity,Price per Unit
6638,Product_176,SKU_301,Health & Wellness,4,429.45
72,Product_176,SKU_953,Health & Wellness,4,581.18
72,Product_176,SKU_187,Health & Wellness,3,713.01
72,Product_055,SKU_699,Automotive,5,390.64
3628,Product_122,SKU_680,Electronics,2,430.7
3628,Product_180,SKU_360,Fashion & Apparel,4,488.28
3628,Product_185,SKU_722,Beauty & Personal Care,1,86.52
6385,Product_162,SKU_786,Health & Wellness,3,851.0
6385,Product_178,SKU_574,Beauty & Personal Care,3,68.96
1509,Product_083,SKU_206,Toys & Games,3,445.97
1509,Product_141,SKU_007,Books & Media,2,504.8
1509,Product_108,SKU_535,Books & Media,1,311.02
7181,Product_083,SKU_402,Toys & Games,4,502.96
7181,Product_192,SKU_805,Electronics,5,636.61
7181,Product_042,SKU_716,Books & Media,3,93.45
7181,Product_183,SKU_315,Fashion & Apparel,2,380.68
5468,Product_029,SKU_321,Automotive,1,568.38
5468,Product_022,SKU_776,Sports & Outdoors,3,492.61
5468,Product_119,SKU_348,Home Appliances,1,748.29
3070,Product_148,SKU_251,Groceries & Gourmet Food,2,967.84
2808,Product_017,SKU_014,Beauty & Personal Care,2,40.16
2808,Product_076,SKU_487,Fashion & Apparel,3,911.94
3310,Product_185,SKU_837,Beauty & Personal Care,2,82.21
3310,Product_029,SKU_321,Automotive,2,920.31
3310,Product_200,SKU_601,Fashion & Apparel,2,237.93
3310,Product_090,SKU_132,Toys & Games,2,598.44
3728,Product_037,SKU_757,Electronics,4,945.74
3728,Product_124,SKU_910,Toys & Games,2,894.48
6142,Product_169,SKU_670,Automotive,4,58.12
6142,Product_154,SKU_854,Toys & Games,3,224.14
6142,Product_100,SKU_900,Electronics,5,681.53
9609,Product_067,SKU_231,Home Appliances,2,697.32
7243,Product_137,SKU_344,Home Appliances,2,400.87
7243,Product_177,SKU_237,Toys & Games,1,797.18
7243,Product_122,SKU_365,Electronics,3,988.24
1805,Product_064,SKU_908,Fashion & Apparel,4,489.26
1805,Product_175,SKU_530,Fashion & Apparel,3,624.97
3030,Product_067,SKU_675,Home Appliances,4,645.0
3030,Product_028,SKU_039,Books & Media,4,577.02
3471,Product_081,SKU_878,Books & Media,2,720.89
3471,Product_097,SKU_036,Toys & Games,4,946.88
3471,Product_117,SKU_184,Books & Media,4,875.49
6540,Product_187,SKU_638,Home Appliances,4,969.2
7231,Product_164,SKU_865,Electronics,1,297.82
7231,Product_048,SKU_966,Toys & Games,5,524.69
7231,Product_190,SKU_424,Groceries & Gourmet Food,4,700.41
2883,Product_035,SKU_965,Groceries & Gourmet Food,3,307.53
2883,Product_057,SKU_999,Automotive,1,933.47
2883,Product_045,SKU_118,Automotive,4,461.44
7070,Product_125,SKU_770,Toys & Games,5,412.87
7070,Product_185,SKU_455,Beauty & Personal Care,3,87.23
7482,Product_035,SKU_896,Groceries & Gourmet Food,2,804.6
7482,Product_174,SKU_692,Health & Wellness,2,329.81
7482,Product_042,SKU_028,Books & Media,1,256.76
7482,Product_009,SKU_234,Home Appliances,2,175.66
3503,Product_150,SKU_822,Beauty & Personal Care,3,79.22
3503,Product_075,SKU_371,Home Appliances,5,916.57
3503,Product_091,SKU_677,Books & Media,4,782.91
3503,Product_195,SKU_945,Fashion & Apparel,5,421.56
472,Product_122,SKU_803,Electronics,1,820.48
968,Product_196,SKU_856,Books & Media,5,558.93
968,Product_064,SKU_256,Fashion & Apparel,1,82.17
968,Product_071,SKU_213,Beauty & Personal Care,5,91.29
9473,Product_116,SKU_904,Home Appliances,1,363.34
8398,Product_116,SKU_232,Home Appliances,1,672.09
8398,Product_119,SKU_348,Home Appliances,1,801.9
8398,Product_184,SKU_598,Toys & Games,4,682.14
5954,Product_044,SKU_204,Beauty & Personal Care,3,69.82
5954,Product_111,SKU_178,Electronics,5,267.97
5954,Product_022,SKU_124,Sports & Outdoors,4,689.06
1484,Product_073,SKU_456,Beauty & Personal Care,4,25.31
1484,Product_111,SKU_214,Electronics,5,504.93
1714,Product_078,SKU_117,Automotive,4,200.04
1714,Product_199,SKU_398,Automotive,5,234.11
1714,Product_096,SKU_810,Home Appliances,5,740.56
1714,Product_180,SKU_895,Fashion & Apparel,5,748.47
7144,Product_095,SKU_100,Home Appliances,5,676.61
7144,Product_055,SKU_557,Automotive,2,354.58
7144,Product_091,SKU_799,Books & Media,2,52.72
3032,Product_199,SKU_082,Automotive,2,954.42
3032,Product_035,SKU_965,Groceries & Gourmet Food,2,281.03
3032,Product_021,SKU_003,Groceries & Gourmet Food,1,745.73
3032,Product_178,SKU_569,Beauty & Personal Care,3,63.52
9867,Product_077,SKU_593,Automotive,4,862.0
9867,Product_165,SKU_702,Groceries & Gourmet Food,4,493.56
9867,Product_001,SKU_361,Health & Wellness,3,638.04
6468,Product_034,SKU_681,Automotive,3,509.91
6468,Product_055,SKU_699,Automotive,3,483.25
6468,Product_190,SKU_718,Groceries & Gourmet Food,1,493.85
6468,Product_171,SKU_305,Toys & Games,2,331.42
8656,Product_155,SKU_350,Toys & Games,4,511.12
3393,Product_186,SKU_619,Toys & Games,3,937.08
1563,Product_066,SKU_210,Home Appliances,1,778.93
3987,Product_032,SKU_320,Electronics,2,463.81
3987,Product_106,SKU_778,Books & Media,4,561.2
6890,Product_132,SKU_748,Health & Wellness,5,442.47
6890,Product_116,SKU_232,Home Appliances,4,212.56
6890,Product_188,SKU_077,Automotive,2,711.7
6890,Product_174,SKU_692,Health & Wellness,4,519.02
4005,Product_056,SKU_310,Electronics,5,354.13
4005,Product_077,SKU_317,Automotive,2,557.41
7038,Product_042,SKU_086,Books & Media,1,830.26
7038,Product_149,SKU_927,Groceries & Gourmet Food,3,793.37
7038,Product_016,SKU_664,Home Appliances,4,186.77
7038,Product_152,SKU_906,Beauty & Personal Care,2,50.38
8206,Product_062,SKU_970,Toys & Games,1,738.93
8206,Product_154,SKU_854,Toys & Games,4,567.14
8206,Product_160,SKU_861,Health & Wellness,2,228.74
8206,Product_186,SKU_537,Toys & Games,3,86.24
7856,Product_028,SKU_548,Books & Media,5,81.58
7856,Product_027,SKU_356,Books & Media,4,461.14
1742,Product_045,SKU_608,Automotive,5,544.3
1742,Product_196,SKU_856,Books & Media,3,483.48
9072,Product_091,SKU_937,Books & Media,1,733.88
1979,Product_099,SKU_123,Beauty & Personal Care,1,83.33
1979,Product_042,SKU_658,Books & Media,5,97.41
1979,Product_097,SKU_352,Toys & Games,1,604.85
1979,Product_016,SKU_743,Home Appliances,5,830.87
2962,Product_131,SKU_461,Health & Wellness,1,634.1
2962,Product_178,SKU_574,Beauty & Personal Care,5,72.22
2962,Product_086,SKU_318,Electronics,3,709.81
8106,Product_064,SKU_256,Fashion & Apparel,5,892.28
8106,Product_198,SKU_081,Health & Wellness,2,169.26
98,Product_043,SKU_846,Toys & Games,3,423.59
98,Product_132,SKU_368,Health & Wellness,4,936.26
98,Product_138,SKU_087,Toys & Games,2,365.15
9670,Product_162,SKU_881,Health & Wellness,3,629.26
9670,Product_014,SKU_877,Beauty & Personal Care,4,64.04
9670,Product_066,SKU_210,Home Appliances,3,513.34
5693,Product_043,SKU_846,Toys & Games,5,856.91
6588,Product_121,SKU_879,Groceries & Gourmet Food,5,972.83
6588,Product_077,SKU_474,Automotive,4,196.65
6588,Product_129,SKU_644,Fashion & Apparel,4,343.37
2707,Product_165,SKU_823,Groceries & Gourmet Food,4,178.22
2707,Product_117,SKU_872,Books & Media,3,204.57
2707,Product_131,SKU_283,Health & Wellness,4,673.69
2707,Product_199,SKU_112,Automotive,2,948.88
5279,Product_156,SKU_524,Beauty & Personal Care,1,87.18
5279,Product_161,SKU_787,Fashion & Apparel,3,722.26
5279,Product_180,SKU_635,Fashion & Apparel,3,705.66
5279,Product_131,SKU_084,Health & Wellness,2,837.95
7702,Product_112,SKU_268,Toys & Games,5,82.41
7702,Product_045,SKU_608,Automotive,3,854.46
7702,Product_045,SKU_366,Automotive,4,291.31
7702,Product_001,SKU_980,Health & Wellness,5,652.23
7866,Product_081,SKU_115,Books & Media,1,72.12
7866,Product_048,SKU_966,Toys & Games,3,362.72
5250,Product_154,SKU_870,Toys & Games,4,76.12
5250,Product_073,SKU_181,Beauty & Personal Care,3,71.84
9175,Product_157,SKU_227,Home Appliances,2,745.57
9175,Product_186,SKU_944,Toys & Games,3,326.15
9175,Product_160,SKU_560,Health & Wellness,4,715.47
9175,Product_086,SKU_148,Electronics,5,679.59
4934,Product_055,SKU_557,Automotive,5,265.67
8417,Product_099,SKU_709,Beauty & Personal Care,3,22.24
8417,Product_020,SKU_764,Health & Wellness,3,693.68
178,Product_162,SKU_964,Health & Wellness,3,372.79
178,Product_196,SKU_856,Books & Media,4,254.49
1713,Product_176,SKU_187,Health & Wellness,2,122.51
1713,Product_071,SKU_894,Beauty & Personal Care,2,98.68
1713,Product_041,SKU_940,Automotive,3,910.63
5775,Product_198,SKU_022,Health & Wellness,5,840.3
8763,Product_130,SKU_888,Fashion & Apparel,5,401.59
8763,Product_010,SKU_324,Books & Media,3,239.89
8763,Product_064,SKU_038,Fashion & Apparel,4,779.96
3928,Product_131,SKU_283,Health & Wellness,2,282.16
7586,Product_121,SKU_763,Groceries & Gourmet Food,1,411.2
7586,Product_079,SKU_437,Sports & Outdoors,1,509.02
7586,Product_070,SKU_144,Sports & Outdoors,5,130.56
1536,Product_160,SKU_296,Health & Wellness,1,488.16
1536,Product_168,SKU_133,Groceries & Gourmet Food,1,67.77
1536,Product_081,SKU_115,Books & Media,3,684.54
1536,Product_068,SKU_652,Health & Wellness,5,532.79
6250,Product_111,SKU_214,Electronics,1,214.55
9013,Product_016,SKU_907,Home Appliances,5,233.27
9013,Product_099,SKU_802,Beauty & Personal Care,1,72.85
9013,Product_077,SKU_593,Automotive,5,839.84
9013,Product_093,SKU_693,Books & Media,2,614.51
9162,Product_081,SKU_740,Books & Media,5,994.9
7121,Product_113,SKU_218,Home Appliances,1,612.01
5097,Product_176,SKU_187,Health & Wellness,2,447.96
9890,Product_074,SKU_885,Beauty & Personal Care,5,76.58
9831,Product_052,SKU_040,Health & Wellness,1,372.99
9831,Product_077,SKU_593,Automotive,3,123.66
9831,Product_115,SKU_172,Health & Wellness,5,519.56
9831,Product_158,SKU_791,Groceries & Gourmet Food,4,890.35
2438,Product_128,SKU_130,Home Appliances,4,181.55
2438,Product_102,SKU_498,Automotive,2,629.09
2438,Product_072,SKU_777,Electronics,5,455.94
2031,Product_149,SKU_519,Groceries & Gourmet Food,5,924.0
2031,Product_168,SKU_661,Groceries & Gourmet Food,3,368.57
2031,Product_031,SKU_363,Sports & Outdoors,2,781.78
7426,Product_129,SKU_644,Fashion & Apparel,2,985.95
4565,Product_094,SKU_578,Home Appliances,4,470.13
4565,Product_080,SKU_415,Health & Wellness,2,599.76
7631,Product_080,SKU_875,Health & Wellness,1,890.57
7631,Product_016,SKU_907,Home Appliances,2,467.21
8664,Product_057,SKU_849,Automotive,2,797.28
8664,Product_053,SKU_929,Automotive,2,479.07
616,Product_181,SKU_228,Beauty & Personal Care,1,60.52
8632,Product_027,SKU_779,Books & Media,1,773.2
8632,Product_187,SKU_638,Home Appliances,4,840.58
6964,Product_014,SKU_877,Beauty & Personal Care,2,79.82
2616,Product_178,SKU_808,Beauty & Personal Care,5,54.93
2616,Product_141,SKU_545,Books & Media,1,549.18
2616,Product_131,SKU_084,Health & Wellness,2,327.75
8456,Product_021,SKU_003,Groceries & Gourmet Food,2,602.75
8456,Product_074,SKU_773,Beauty & Personal Care,3,40.73
2647,Product_044,SKU_204,Beauty & Personal Care,3,51.56
2647,Product_011,SKU_832,Beauty & Personal Care,5,90.05
7791,Product_091,SKU_599,Books & Media,2,571.39
7791,Product_200,SKU_601,Fashion & Apparel,5,412.18
7791,Product_159,SKU_679,Electronics,5,493.96
7900,Product_173,SKU_299,Fashion & Apparel,4,154.49
7900,Product_127,SKU_097,Books & Media,4,813.32
7900,Product_093,SKU_613,Books & Media,3,431.19
7900,Product_137,SKU_610,Home Appliances,4,410.46
5378,Product_012,SKU_091,Home Appliances,5,741.63
5378,Product_123,SKU_432,Automotive,1,729.06
8800,Product_053,SKU_383,Automotive,5,950.24
3594,Product_071,SKU_248,Beauty & Personal Care,5,99.36
3594,Product_029,SKU_873,Automotive,1,324.87
3594,Product_149,SKU_667,Groceries & Gourmet Food,2,899.0
3594,Product_011,SKU_832,Beauty & Personal Care,4,66.48
5694,Product_167,SKU_392,Toys & Games,3,478.31
4068,Product_073,SKU_456,Beauty & Personal Care,5,45.01
4068,Product_198,SKU_022,Health & Wellness,3,737.53
4068,Product_184,SKU_019,Toys & Games,1,431.97
3820,Product_031,SKU_720,Sports & Outdoors,2,346.15
3820,Product_179,SKU_060,Home Appliances,5,612.66
3820,Product_162,SKU_881,Health & Wellness,2,574.3
5974,Product_195,SKU_338,Fashion & Apparel,1,848.01
7534,Product_062,SKU_970,Toys & Games,3,216.42
7534,Product_004,SKU_988,Beauty & Personal Care,3,26.4
7534,Product_096,SKU_810,Home Appliances,2,872.11
7534,Product_199,SKU_346,Automotive,3,426.76
2996,Product_077,SKU_474,Automotive,4,505.64
2996,Product_198,SKU_022,Health & Wellness,3,241.3
8356,Product_190,SKU_127,Groceries & Gourmet Food,1,490.4
8356,Product_042,SKU_716,Books & Media,3,920.81
8356,Product_047,SKU_691,Fashion & Apparel,1,964.56
8356,Product_078,SKU_311,Automotive,3,208.04
6575,Product_173,SKU_553,Fashion & Apparel,5,609.99
339,Product_136,SKU_855,Groceries & Gourmet Food,4,602.29
339,Product_159,SKU_476,Electronics,1,845.71
9080,Product_194,SKU_710,Groceries & Gourmet Food,4,272.05
9080,Product_045,SKU_425,Automotive,2,750.25
9080,Product_075,SKU_792,Home Appliances,4,459.38
2104,Product_097,SKU_036,Toys & Games,3,969.03
2104,Product_013,SKU_595,Home Appliances,5,609.6
2104,Product_015,SKU_824,Books & Media,1,705.39
2104,Product_090,SKU_998,Toys & Games,1,726.91
5608,Product_071,SKU_589,Beauty & Personal Care,4,72.38
5608,Product_023,SKU_103,Beauty & Personal Care,4,44.33
5608,Product_174,SKU_867,Health & Wellness,1,192.41
5608,Product_035,SKU_009,Groceries & Gourmet Food,1,883.27
5275,Product_005,SKU_685,Automotive,5,79.46
5275,Product_116,SKU_232,Home Appliances,5,427.12
5275,Product_190,SKU_323,Groceries & Gourmet Food,4,581.7
5275,Product_042,SKU_086,Books & Media,5,772.15
5986,Product_151,SKU_030,Automotive,5,359.55
5986,Product_188,SKU_139,Automotive,2,501.48
5986,Product_168,SKU_121,Groceries & Gourmet Food,2,831.51
3067,Product_115,SKU_297,Health & Wellness,4,912.75
3067,Product_065,SKU_955,Toys & Games,3,440.99
3067,Product_119,SKU_978,Home Appliances,5,504.14
3067,Product_004,SKU_749,Beauty & Personal Care,2,68.17
8798,Product_101,SKU_011,Health & Wellness,3,539.86
8798,Product_168,SKU_661,Groceries & Gourmet Food,4,465.03
8333,Product_044,SKU_583,Beauty & Personal Care,5,95.67
8333,Product_137,SKU_313,Home Appliances,4,664.63
8333,Product_003,SKU_590,Toys & Games,4,151.72
8333,Product_167,SKU_332,Toys & Games,1,950.02
234,Product_058,SKU_045,Health & Wellness,5,661.12
9487,Product_153,SKU_322,Toys & Games,5,965.39
9487,Product_156,SKU_524,Beauty & Personal Care,3,91.37
9487,Product_115,SKU_044,Health & Wellness,5,317.05
9487,Product_090,SKU_515,Toys & Games,5,467.83
3170,Product_161,SKU_857,Fashion & Apparel,4,750.0
3170,Product_136,SKU_136,Groceries & Gourmet Food,3,526.08
3170,Product_031,SKU_528,Sports & Outdoors,3,470.62
5198,Product_139,SKU_563,Home Appliances,2,187.86
5198,Product_096,SKU_334,Home Appliances,4,251.52
331,Product_182,SKU_249,Beauty & Personal Care,1,77.85
331,Product_141,SKU_342,Books & Media,1,242.98
331,Product_188,SKU_463,Automotive,4,172.57
331,Product_108,SKU_535,Books & Media,2,786.51
9094,Product_075,SKU_508,Home Appliances,5,273.02
9094,Product_010,SKU_649,Books & Media,4,275.28
9094,Product_164,SKU_865,Electronics,5,160.98
9094,Product_199,SKU_051,Automotive,3,748.71
283,Product_100,SKU_004,Electronics,4,859.06
283,Product_107,SKU_050,Sports & Outdoors,2,524.96
283,Product_189,SKU_567,Beauty & Personal Care,2,51.9
9061,Product_143,SKU_109,Fashion & Apparel,1,703.79
9061,Product_062,SKU_459,Toys & Games,3,827.55
9061,Product_006,SKU_848,Automotive,4,998.55
9061,Product_115,SKU_353,Health & Wellness,3,943.14
2417,Product_018,SKU_065,Fashion & Apparel,3,859.79
2417,Product_131,SKU_461,Health & Wellness,1,537.39
5478,Product_193,SKU_418,Fashion & Apparel,2,50.11
5478,Product_151,SKU_030,Automotive,2,466.77
5478,Product_150,SKU_839,Beauty & Personal Care,4,72.77
5478,Product_176,SKU_603,Health & Wellness,5,209.52
8994,Product_176,SKU_114,Health & Wellness,4,404.39
8994,Product_149,SKU_921,Groceries & Gourmet Food,4,570.7
8994,Product_094,SKU_155,Home Appliances,2,491.28
8994,Product_028,SKU_039,Books & Media,3,280.52
382,Product_090,SKU_998,Toys & Games,2,908.62
382,Product_173,SKU_273,Fashion & Apparel,1,622.28
382,Product_049,SKU_012,Health & Wellness,3,573.62
382,Product_149,SKU_667,Groceries & Gourmet Food,4,830.03
2784,Product_069,SKU_555,Toys & Games,2,175.95
2784,Product_044,SKU_583,Beauty & Personal Care,2,21.65
2784,Product_173,SKU_183,Fashion & Apparel,3,400.52
2784,Product_099,SKU_845,Beauty & Personal Care,4,88.58
8251,Product_147,SKU_672,Electronics,4,488.2
8251,Product_008,SKU_719,Fashion & Apparel,2,276.29
8251,Product_165,SKU_275,Groceries & Gourmet Food,4,958.62
1801,Product_159,SKU_476,Electronics,5,840.26
8344,Product_090,SKU_520,Toys & Games,2,113.06
4413,Product_113,SKU_976,Home Appliances,2,364.19
4413,Product_105,SKU_154,Fashion & Apparel,2,902.51
3762,Product_157,SKU_565,Home Appliances,5,424.55
3762,Product_176,SKU_114,Health & Wellness,2,875.32
9642,Product_186,SKU_289,Toys & Games,2,775.35
8364,Product_177,SKU_237,Toys & Games,1,392.74
8364,Product_051,SKU_119,Automotive,4,512.11
8364,Product_023,SKU_406,Beauty & Personal Care,5,93.8
8364,Product_124,SKU_725,Toys & Games,1,197.61
795,Product_137,SKU_344,Home Appliances,3,212.89
795,Product_081,SKU_331,Books & Media,3,655.77
6179,Product_067,SKU_629,Home Appliances,4,477.9
6179,Product_096,SKU_192,Home Appliances,2,263.08
6179,Product_048,SKU_176,Toys & Games,1,487.77
3671,Product_010,SKU_649,Books & Media,2,111.05
3671,Product_030,SKU_056,Toys & Games,5,898.84
2340,Product_102,SKU_401,Automotive,4,746.0
2340,Product_042,SKU_138,Books & Media,4,384.56
3494,Product_094,SKU_075,Home Appliances,2,400.04
3494,Product_089,SKU_364,Sports & Outdoors,1,476.35
4418,Product_030,SKU_559,Toys & Games,2,917.96
4418,Product_162,SKU_881,Health & Wellness,3,724.99
4418,Product_130,SKU_203,Fashion & Apparel,4,999.84
4418,Product_068,SKU_477,Health & Wellness,5,638.67
4239,Product_175,SKU_594,Fashion & Apparel,4,294.81
4239,Product_052,SKU_620,Health & Wellness,5,537.91
4239,Product_099,SKU_709,Beauty & Personal Care,2,45.59
5566,Product_066,SKU_052,Home Appliances,2,455.87
5566,Product_003,SKU_472,Toys & Games,4,469.64
5566,Product_081,SKU_878,Books & Media,4,874.39
1683,Product_131,SKU_283,Health & Wellness,2,673.36
4879,Product_052,SKU_914,Health & Wellness,1,744.7
6606,Product_060,SKU_195,Books & Media,2,814.1
6606,Product_169,SKU_177,Automotive,5,311.48
6606,Product_067,SKU_819,Home Appliances,1,195.99
6606,Product_086,SKU_825,Electronics,3,415.26
2868,Product_175,SKU_782,Fashion & Apparel,5,328.65
2868,Product_169,SKU_789,Automotive,5,829.05
4512,Product_053,SKU_695,Automotive,4,683.44
4512,Product_129,SKU_644,Fashion & Apparel,1,742.85
5001,Product_008,SKU_388,Fashion & Apparel,4,177.74
5001,Product_117,SKU_258,Books & Media,4,96.13
5001,Product_200,SKU_985,Fashion & Apparel,3,256.66
5001,Product_117,SKU_277,Books & Media,3,771.53
6394,Product_198,SKU_981,Health & Wellness,1,337.24
9202,Product_082,SKU_844,Health & Wellness,2,476.43
9202,Product_051,SKU_765,Automotive,3,233.53
9202,Product_138,SKU_471,Toys & Games,3,377.88
6042,Product_076,SKU_611,Fashion & Apparel,2,98.94
833,Product_113,SKU_102,Home Appliances,2,230.17
833,Product_113,SKU_220,Home Appliances,2,401.42
833,Product_027,SKU_420,Books & Media,1,163.44
6521,Product_132,SKU_893,Health & Wellness,1,644.45
6521,Product_052,SKU_620,Health & Wellness,4,332.13
6521,Product_164,SKU_281,Electronics,5,483.41
6521,Product_199,SKU_818,Automotive,4,767.6
6724,Product_191,SKU_159,Books & Media,5,317.64
6724,Product_189,SKU_020,Beauty & Personal Care,5,84.91
4924,Product_186,SKU_619,Toys & Games,5,580.8
4924,Product_177,SKU_212,Toys & Games,4,531.71
4924,Product_008,SKU_023,Fashion & Apparel,3,791.86
8460,Product_063,SKU_788,Health & Wellness,1,649.41
1675,Product_176,SKU_603,Health & Wellness,2,365.31
1675,Product_029,SKU_892,Automotive,1,685.89
1675,Product_074,SKU_773,Beauty & Personal Care,5,95.41
1675,Product_057,SKU_999,Automotive,1,503.08
5076,Product_108,SKU_535,Books & Media,4,383.62
5076,Product_106,SKU_145,Books & Media,5,519.65
5076,Product_181,SKU_170,Beauty & Personal Care,1,25.7
5142,Product_195,SKU_338,Fashion & Apparel,1,544.94
5142,Product_036,SKU_836,Sports & Outdoors,5,402.31
5142,Product_165,SKU_702,Groceries & Gourmet Food,4,110.88
5142,Product_132,SKU_354,Health & Wellness,1,231.28
3056,Product_002,SKU_169,Home Appliances,5,410.47
3056,Product_156,SKU_069,Beauty & Personal Care,2,69.4
